"osm_id","name","ref","highway","aadt","roadtype","road_importance","urban"
"1425660","Station Street",NA,"unclassified",NA,"minor",4,1
"1425786","Newport Street",NA,"unclassified",NA,"minor",4,1
"1425945","Partlands Avenue",NA,"unclassified",NA,"minor",5,1
"1426321","Node Close",NA,"residential",NA,"minor",4,1
"1426322","Bettesworth Road",NA,"residential",NA,"minor",5,1
"1426323","Meadow View Close",NA,"residential",NA,"minor",4,1
"1426325","St Michaels Avenue",NA,"residential",NA,"minor",5,1
"1426326","Pitt Street",NA,"residential",NA,"minor",4,1
"1426327","Leighwood Close",NA,"residential",NA,"minor",4,0
"1426328","Ashey Close",NA,"residential",NA,"minor",2,1
"1426329","Wray Street",NA,"residential",NA,"minor",4,1
"1426330","Woodland View",NA,"residential",NA,"minor",5,0
"1426331","Aldermore Close",NA,"residential",NA,"minor",2,0
"1426332","Field View",NA,"residential",NA,"minor",3,1
"1426566","The Glade",NA,"residential",NA,"minor",3,0
"1426568","Wychwood Close",NA,"residential",NA,"minor",3,0
"1426569","Orchard Road",NA,"residential",NA,"minor",5,0
"1426570","Cherrytree Road",NA,"residential",NA,"minor",4,0
"1426571","Willowtree Drive",NA,"residential",NA,"minor",4,0
"1426572","Ashtree Way",NA,"residential",NA,"minor",4,0
"1426574","Cedarwood Drive",NA,"residential",NA,"minor",5,0
"1426755","Rowan Tree Drive",NA,"residential",NA,"minor",3,0
"1426756","Caws Avenue",NA,"residential",NA,"minor",5,0
"1426942","Ryde Road",NA,"residential",NA,"minor",3,0
"1426943","Church Street","B3340","secondary",NA,"minor",1,0
"1426944","Bluett Avenue",NA,"tertiary",NA,"minor",2,0
"1426945","Salterns Road",NA,"tertiary",NA,"minor",2,0
"1426946","The Duver",NA,"tertiary",NA,"minor",5,0
"1426948","Puckpool Hill",NA,"tertiary",NA,"minor",5,0
"1426972","Seafield Road","B3340","secondary",NA,"minor",2,0
"1475680","Barnfield Road",NA,"residential",NA,"minor",2,1
"1475682","Copse Butt",NA,"residential",NA,"minor",2,1
"1494707","Well Lane",NA,"unclassified",NA,"minor",3,0
"1495207","Woodside Avenue",NA,"residential",NA,"minor",5,0
"1495209","Youngwoods Copse",NA,"residential",NA,"minor",5,0
"1495211","Hollowood Road",NA,"residential",NA,"minor",4,0
"1495544","Chambers Drive",NA,"residential",NA,"minor",4,0
"1495749","Parkway",NA,"residential",NA,"minor",5,0
"1495750","The Paddock",NA,"residential",NA,"minor",2,0
"1496356","St Michaels Close",NA,"residential",NA,"minor",3,0
"1496357","Manor Green",NA,"residential",NA,"minor",3,0
"1496358","Fleet Way",NA,"residential",NA,"minor",5,0
"1496360","Withyfields",NA,"residential",NA,"minor",3,0
"1496484","Warlands Lane",NA,"unclassified",NA,"minor",5,0
"1496485","Station Road",NA,"tertiary",NA,"minor",5,0
"1496629","Hill Place Lane",NA,"unclassified",NA,"minor",5,0
"1496813","Thorley Road","B3401","secondary",NA,"minor",5,0
"1496814","Thorley Street","B3401","secondary",NA,"minor",2,0
"1496815","Thorley Street","B3401","secondary",NA,"minor",4,0
"1497651","Shide Road",NA,"secondary",NA,"minor",4,1
"1497652","Laburnam Close",NA,"residential",NA,"minor",4,1
"1497653","Medina Avenue",NA,"residential",NA,"minor",4,1
"1497654","Saint Johns Road",NA,"residential",NA,"minor",5,1
"1497655","Queens Road",NA,"residential",NA,"minor",5,1
"1497656","Cypress Road",NA,"residential",NA,"minor",5,1
"1497657","Mount Pleasant Road",NA,"residential",NA,"minor",5,1
"1497658","Clarence Road",NA,"residential",NA,"minor",1,1
"1497660","York Road",NA,"residential",NA,"minor",4,1
"1497661","Avondale Road",NA,"residential",NA,"minor",5,1
"1497662","Wykeham Road",NA,"residential",NA,"minor",3,1
"1616843","Buckbury Heights",NA,"residential",NA,"minor",3,0
"1616874","Manor Crescent",NA,"residential",NA,"minor",5,1
"1616875","Pan Close",NA,"residential",NA,"minor",3,1
"1630897","Mill Road",NA,"unclassified",NA,"minor",3,0
"1630898","North Quay",NA,"residential",NA,"minor",2,0
"1631625","Newlands",NA,"residential",NA,"minor",4,0
"1631626","Broomlands Close",NA,"residential",NA,"minor",4,0
"1631627","Field Lane",NA,"residential",NA,"minor",5,0
"1631629","The Diggings",NA,"residential",NA,"minor",4,0
"1631630","Hilbre Road",NA,"residential",NA,"minor",4,0
"1631631","Daish's Lane",NA,"residential",NA,"minor",4,0
"1631961","Priory Drive",NA,"unclassified",NA,"minor",4,0
"1631962","Horestone Rise",NA,"residential",NA,"minor",5,0
"1631963","Horestone Drive",NA,"residential",NA,"minor",5,0
"1631964","Glynn Close",NA,"residential",NA,"minor",5,0
"1631965","Gully Road",NA,"residential",NA,"minor",5,0
"1631966","Ferniclose Road",NA,"unclassified",NA,"minor",3,0
"1631967","Greenham Drive",NA,"residential",NA,"minor",5,0
"1631968","Hersey Rise",NA,"residential",NA,"minor",3,0
"1631969","Sirius Close",NA,"residential",NA,"minor",3,0
"1631970","Matthews Way",NA,"residential",NA,"minor",3,0
"1631971","Mathews Way",NA,"residential",NA,"minor",1,0
"1631974","Solent View Close",NA,"residential",NA,"minor",3,0
"1631975","Madeira Road",NA,"residential",NA,"minor",3,0
"1631976","Spithead Close",NA,"residential",NA,"minor",4,0
"1631977","Sand Cove Rise",NA,"residential",NA,"minor",5,0
"1632116","Gregory Avenue",NA,"residential",NA,"minor",5,0
"1632117","Hutchinson Drive",NA,"residential",NA,"minor",3,0
"1632118","Gregory Close",NA,"residential",NA,"minor",4,0
"1632211","Cothey Way",NA,"residential",NA,"minor",5,0
"1632212","Coppice End",NA,"residential",NA,"minor",3,0
"1632213","Aspen Gardens",NA,"residential",NA,"minor",2,0
"1632298","Hornbeam Square",NA,"residential",NA,"minor",2,0
"1632299","Mulberry Way",NA,"residential",NA,"minor",4,0
"1632300","Hornbeam Square",NA,"residential",NA,"minor",2,0
"1632523","Park Road",NA,"residential",NA,"minor",5,0
"1632524","St Marys Road",NA,"residential",NA,"minor",4,0
"1632525","Hawkins Close",NA,"residential",NA,"minor",2,0
"1632526","Downsview Close",NA,"residential",NA,"minor",2,0
"1632527","Queens Drive",NA,"residential",NA,"minor",2,0
"1632719","Kyngs Close",NA,"residential",NA,"minor",1,0
"1632720","Rose Close",NA,"residential",NA,"minor",3,0
"1632723","Quay Lane",NA,"residential",NA,"minor",5,0
"1632724","Cliff Close",NA,"residential",NA,"minor",3,0
"1632726","Cross Street",NA,"living_street",NA,"minor",5,0
"1632727","Wrax Road",NA,"residential",NA,"minor",5,0
"1640188","Ashey Road",NA,"tertiary",NA,"minor",1,0
"1640291","Kent Street",NA,"residential",NA,"minor",2,1
"1645912","Morton Brook",NA,"residential",NA,"minor",4,1
"1645913","Jeals Lane",NA,"residential",NA,"minor",4,1
"1645914","Halford Close",NA,"residential",NA,"minor",3,1
"1645916","Sandham Close",NA,"residential",NA,"minor",3,1
"1645917","Central Way",NA,"residential",NA,"minor",5,1
"1645918","Fairfield Gardens",NA,"residential",NA,"minor",5,1
"1645919","Perowne Way",NA,"tertiary",NA,"minor",4,1
"1645920","Salisbury Way",NA,"residential",NA,"minor",5,1
"1645921","Bishops Close",NA,"residential",NA,"minor",3,1
"1645922","Worcester Close",NA,"residential",NA,"minor",2,1
"1645923","Station Approach",NA,"tertiary",NA,"minor",3,1
"1645924","The Fairway",NA,"tertiary",NA,"minor",2,1
"1645925","Lea Road",NA,"residential",NA,"minor",3,1
"1645926","Desmond Price Close",NA,"residential",NA,"minor",4,0
"1645927","Manor Road",NA,"residential",NA,"minor",3,1
"1648247","Forest Way",NA,"residential",NA,"minor",5,0
"1648248","Forest Dell",NA,"residential",NA,"minor",4,0
"1648249","Cupressus Avenue",NA,"residential",NA,"minor",5,0
"1648317","Princelett Shute",NA,"unclassified",NA,"minor",5,0
"1648318","Little Princlett",NA,"unclassified",NA,"minor",4,0
"1648319","Apse Manor Lane",NA,"unclassified",NA,"minor",5,0
"1648320","Apse Manor Road",NA,"unclassified",NA,"minor",5,0
"1648321","Ventnor Road",NA,"tertiary",NA,"minor",4,0
"1648322","Canteen Road",NA,"tertiary",NA,"minor",4,0
"1648363","Worsley Drive",NA,"residential",NA,"minor",1,0
"1648364","Old School Court",NA,"residential",NA,"minor",3,0
"1648367","Red Hill Lane",NA,"unclassified",NA,"minor",3,0
"1648600","Home Meade",NA,"residential",NA,"minor",5,1
"1648603","Burnt House Lane",NA,"unclassified",NA,"minor",3,0
"1648689","Ranelagh Road",NA,"residential",NA,"minor",5,1
"1648689","Ranelagh Road",NA,"residential",NA,"minor",5,1
"1648690","Cliff Way",NA,"residential",NA,"minor",4,1
"1648690","Cliff Way",NA,"residential",NA,"minor",4,1
"1648691","Brownlow Road",NA,"residential",NA,"minor",5,1
"1648692","Sunnyhill Close",NA,"residential",NA,"minor",2,1
"1648693","Berry Hill",NA,"residential",NA,"minor",4,1
"1648695","Louis Road",NA,"residential",NA,"minor",5,1
"1648696","Alfred Road",NA,"residential",NA,"minor",5,1
"1648697","Percy Road",NA,"residential",NA,"minor",5,1
"1648698","White's Mead",NA,"residential",NA,"minor",4,1
"1648699","New Road",NA,"residential",NA,"minor",5,1
"1648700","Lake Green Road",NA,"residential",NA,"minor",1,1
"1648701","Denness Road",NA,"residential",NA,"minor",5,1
"1648703","Newcomen Road",NA,"residential",NA,"minor",4,1
"1648703","Newcomen Road",NA,"residential",NA,"minor",4,1
"1655552","Furrlongs",NA,"unclassified",NA,"minor",1,1
"1665110","Town Lane",NA,"unclassified",NA,"minor",3,1
"1665185","Trafalgar Road","B3341","secondary",NA,"minor",4,1
"1665186","Church Litten",NA,"tertiary",NA,"minor",1,1
"1665187","Carisbrooke Road","B3323","secondary",12343,"minor",4,1
"1665333","Carisbrooke High Street","B3401","secondary",NA,"minor",3,1
"1665333","Carisbrooke High Street","B3401","secondary",NA,"minor",3,0
"1665334","Sun Hill","B3401","secondary",NA,"minor",2,0
"1665347","Newport Road","B3401","secondary",NA,"minor",1,0
"1665353","Newport Road","B3399","secondary",3212,"minor",3,0
"1665367","Hill Lane","A3054","primary",3831,"major",1,0
"1665416","Colwell Road","A3054","primary",3831,"major",4,1
"1665416","Colwell Road","A3054","primary",3831,"major",4,1
"1665442","Pixley Hill",NA,"tertiary",NA,"minor",5,0
"1665683","Orchard Street",NA,"unclassified",NA,"minor",2,1
"1675487","Hill Street",NA,"residential",NA,"minor",4,1
"1675488","Milligan Road",NA,"residential",NA,"minor",4,1
"1675489","Adelaide Place",NA,"residential",NA,"minor",5,1
"1675490","Ratcliffe Avenue",NA,"residential",NA,"minor",5,1
"1675491","Sovereign Way",NA,"residential",NA,"minor",3,1
"1675492","King George V Close",NA,"residential",NA,"minor",4,1
"1675636","Tandy Close",NA,"residential",NA,"minor",3,1
"1675637","Mountbatten Drive",NA,"residential",NA,"minor",4,1
"1675638","Pell Lane",NA,"residential",NA,"minor",3,1
"1675639","Grange Avenue",NA,"residential",NA,"minor",4,1
"1675640","Coach House Lane",NA,"residential",NA,"minor",2,1
"1675641","Winston Avenue",NA,"residential",NA,"minor",5,1
"1675642","Tennyson Close",NA,"residential",NA,"minor",2,1
"1675643","Maybrick Road",NA,"residential",NA,"minor",4,1
"1675644","Sherbourne Avenue",NA,"residential",NA,"minor",5,1
"1675645","Mayfield Road",NA,"residential",NA,"minor",5,1
"1675775","Binstead Road","A3054","primary",17460,"major",2,1
"1675776","Ringwood Road",NA,"residential",NA,"minor",4,1
"1675778","Jellicoe Road",NA,"residential",NA,"minor",5,1
"1675779","Broadway Crescent",NA,"residential",NA,"minor",4,1
"1675780","Wellington Road",NA,"residential",NA,"minor",5,1
"1675781","Victory Close",NA,"residential",NA,"minor",3,1
"1675782","Hamilton Road",NA,"residential",NA,"minor",5,1
"1675831","Waterloo Crescent",NA,"residential",NA,"minor",4,1
"1675832","Trafalgar Drive",NA,"residential",NA,"minor",2,1
"1675833","Nelson Crescent",NA,"residential",NA,"minor",4,1
"1675923","Hillrise Avenue",NA,"residential",NA,"minor",4,1
"1675924","Binstead Lodge Road",NA,"residential",NA,"minor",5,1
"1675925","Verwood Drive",NA,"residential",NA,"minor",4,1
"1675938","Sandpath",NA,"residential",NA,"minor",3,1
"1675939","Kings Road",NA,"residential",NA,"minor",2,1
"1676253","Greenway",NA,"residential",NA,"minor",4,1
"1676254","Greenway Close",NA,"residential",NA,"minor",2,1
"1676255","The Mall",NA,"residential",NA,"minor",5,1
"1676256","Parkway",NA,"residential",NA,"minor",5,1
"1676257","Fleming Close",NA,"residential",NA,"minor",3,1
"1676258","Chestnut Close",NA,"residential",NA,"minor",4,1
"1676260","Bourn Close",NA,"residential",NA,"minor",3,1
"1676261","Fleet Close",NA,"residential",NA,"minor",3,1
"1676733","Cemetery Road",NA,"residential",NA,"minor",4,1
"1677471","Ashey Road",NA,"tertiary",NA,"minor",5,0
"1677482","West Lane",NA,"unclassified",NA,"minor",1,0
"1677516","West Lane",NA,"unclassified",NA,"minor",4,0
"1677590","Ashey Road",NA,"tertiary",NA,"minor",5,0
"1681520","School Lane",NA,"residential",NA,"minor",5,1
"1681520","School Lane",NA,"residential",NA,"minor",5,0
"1681659","Priory Road",NA,"tertiary",NA,"minor",4,1
"1696912","Whiterails Road",NA,"tertiary",NA,"minor",2,0
"1715492","Chapel Street",NA,"residential",NA,"minor",4,1
"1715493","St Johns Place","B3341","secondary",NA,"minor",1,1
"1715494","Terrace Road",NA,"residential",NA,"minor",3,1
"1715495","Albert Street",NA,"residential",NA,"minor",4,1
"1715496","Drake Road",NA,"residential",NA,"minor",4,1
"1715497","Bignor Place",NA,"residential",NA,"minor",3,1
"1715498","Elm Grove",NA,"residential",NA,"minor",3,1
"1715499","Linden Road",NA,"residential",NA,"minor",5,1
"1715500","Castle Road","B3341","secondary",NA,"minor",5,1
"1715502","Nelson Road",NA,"residential",NA,"minor",5,1
"1715504","Clarendon Street",NA,"residential",NA,"minor",3,1
"1715505","Melbourne Street",NA,"residential",NA,"minor",5,1
"1715506","Portland Street",NA,"residential",NA,"minor",4,1
"1715507","West Street",NA,"residential",NA,"minor",5,1
"1715508","Mill Street",NA,"unclassified",NA,"minor",3,1
"1715612","East View",NA,"residential",NA,"minor",3,1
"1715614","West View",NA,"residential",NA,"minor",3,1
"1715615","Union Street",NA,"residential",NA,"minor",4,1
"1715657","Cross Street",NA,"residential",NA,"minor",3,1
"1715758","Scarrots Lane",NA,"unclassified",NA,"minor",1,1
"1721666","Morton Old Road",NA,"residential",NA,"minor",5,0
"1721667","Hadrians Way",NA,"residential",NA,"minor",3,0
"1721668","Morton Manor Road",NA,"residential",NA,"minor",2,0
"1721754","Recreation Ground Road",NA,"residential",NA,"minor",4,1
"1721761","Wilver Road",NA,"residential",NA,"minor",5,1
"1721836",NA,NA,"unclassified",NA,"minor",5,1
"1735842","Holyrood Street",NA,"unclassified",NA,"minor",3,1
"1736224","Wellington Road",NA,"tertiary",NA,"minor",2,1
"1736226","Little London",NA,"unclassified",NA,"minor",2,1
"1736227","New Street",NA,"residential",NA,"minor",5,1
"1736228","Laundry Lane",NA,"residential",NA,"minor",4,1
"1736229","Bedford Row",NA,"residential",NA,"minor",3,1
"1736380","Kinchington Road",NA,"residential",NA,"minor",5,1
"1736381","Purdy Road",NA,"residential",NA,"minor",2,1
"1736382","Fieldfare Road",NA,"residential",NA,"minor",5,1
"1736383","Lark Rise",NA,"residential",NA,"minor",4,1
"1736384","Goldcrest Close",NA,"residential",NA,"minor",4,1
"1736385","Taylor Road",NA,"unclassified",NA,"minor",3,1
"1736386","Wheatear Close",NA,"residential",NA,"minor",2,1
"1736614","Nightingale Road",NA,"residential",NA,"minor",3,1
"1736615","Swallow Close",NA,"residential",NA,"minor",2,1
"1736617","Redstart Close",NA,"residential",NA,"minor",2,1
"1736618","Redwing Close",NA,"residential",NA,"minor",3,1
"1736619","Stonechat Close",NA,"residential",NA,"minor",2,1
"1736620","West Mill Road",NA,"residential",NA,"minor",5,1
"1736621","Mountbatten Drive",NA,"tertiary",NA,"minor",3,1
"1736622","Redwood Close",NA,"residential",NA,"minor",1,0
"1736623","Silver Birch Drive",NA,"residential",NA,"minor",1,0
"1736727","Millfield Road",NA,"residential",NA,"minor",4,1
"1736728","Withybed Close",NA,"residential",NA,"minor",3,1
"1736729","Wolfe Close",NA,"residential",NA,"minor",2,1
"1736730","Marlborough Road",NA,"residential",NA,"minor",5,1
"1736731","Hinton Road",NA,"residential",NA,"minor",3,1
"1736741","Lukely Gardens",NA,"residential",NA,"minor",4,1
"1736940","Sunningdale Road",NA,"residential",NA,"minor",4,1
"1736941","Alderbury Road",NA,"residential",NA,"minor",4,1
"1736942","Westminster Lane",NA,"residential",NA,"minor",5,1
"1736943","Bowdensmead Close",NA,"residential",NA,"minor",3,1
"1736945","Charnwood Close",NA,"residential",NA,"minor",3,1
"1736947","Alderbury Lane",NA,"unclassified",NA,"minor",3,1
"1736950","Field Place",NA,"residential",NA,"minor",4,1
"1736952","Trevor Road",NA,"residential",NA,"minor",3,1
"1736999","Clifford Street",NA,"residential",NA,"minor",3,1
"1737000","Alexandra Lane",NA,"residential",NA,"minor",4,1
"1737004","Old Westminster Lane",NA,"residential",NA,"minor",3,1
"1737008","Hurstake Road",NA,"unclassified",NA,"minor",2,1
"1737010",NA,NA,"primary_link",NA,"major",1,1
"1737011",NA,NA,"primary_link",NA,"major",1,1
"1803880","Gort Road",NA,"residential",NA,"minor",4,1
"1803881","Vectis Road",NA,"residential",NA,"minor",5,1
"1803882","College Way",NA,"residential",NA,"minor",4,1
"1804180","Cadets Walk",NA,"residential",NA,"minor",4,1
"1804181","Kingslea Park",NA,"residential",NA,"minor",4,1
"1804182","Greenlands Road",NA,"residential",NA,"minor",5,1
"1804183","Harvey Close",NA,"residential",NA,"minor",4,1
"1804184","Southbank Road",NA,"residential",NA,"minor",5,1
"1804186","Meadow Road",NA,"residential",NA,"minor",4,1
"1804269","Hillside",NA,"residential",NA,"minor",3,1
"1880560","Church Hill",NA,"unclassified",NA,"minor",5,0
"1880561","Hollow Lane",NA,"unclassified",NA,"minor",5,0
"1880562","East Lane",NA,"unclassified",NA,"minor",5,0
"1880569","Fairview Crescent",NA,"residential",NA,"minor",3,1
"1880570","Medeway",NA,"residential",NA,"minor",5,1
"1880571","Rose Way",NA,"residential",NA,"minor",5,1
"1880573","Lake Green Road",NA,"residential",NA,"minor",4,1
"1880574",NA,NA,"unclassified",NA,"minor",2,0
"1880575","Cross Lane",NA,"residential",NA,"minor",5,1
"1880632","St Lukes Drive",NA,"residential",NA,"minor",4,1
"1880660","Kite Hill","A3054","primary",16081,"major",1,0
"1880662","Elenors Grove","A3054","primary",15498,"major",2,0
"1880663","Fishbourne Lane","B3331","secondary",NA,"minor",2,0
"1880664","Ashlake Copse Road",NA,"residential",NA,"minor",3,0
"1880665","Brannon Way",NA,"residential",NA,"minor",4,1
"1880666","Mary Rose Avenue",NA,"residential",NA,"minor",4,1
"1880667","Fernside Way",NA,"residential",NA,"minor",2,1
"1880668","Downsview Gardens",NA,"residential",NA,"minor",4,1
"1880669","Rectory Drive",NA,"residential",NA,"minor",5,1
"1880670","Church Road",NA,"tertiary",NA,"minor",5,1
"1880671","Norman Way",NA,"residential",NA,"minor",5,1
"1880672","Palmers Road",NA,"residential",NA,"minor",5,1
"1880673","Holford Road",NA,"residential",NA,"minor",5,1
"1880674","Footways",NA,"tertiary",NA,"minor",3,1
"1880675","Glebe Gardens",NA,"residential",NA,"minor",3,1
"1880676","Bridge Way",NA,"residential",NA,"minor",2,1
"1880677","Rectory Close",NA,"residential",NA,"minor",2,1
"1880685","Brocks Copse Road",NA,"tertiary",NA,"minor",5,0
"1880686","Beechcroft Drive",NA,"residential",NA,"minor",5,1
